x,y,heading,us_signed,udp_signed,us_was_negative,x1_signed,x2_signed,y_signed
-3.762014277454325,-0.5619498566054091,6.263561633974483,0.209009628295898,0.220009689331055,False,-3.762014277454325,0.0042775783558355275,-0.5619498566054091
-3.663142112814055,-0.5824499005923425,0.05008632679489655,0.200579071044922,0.220009689331055,False,-3.663142112814055,0.002042444327744741,-0.5824499005923425
-3.577457116930984,-0.5901998802678499,0.11061632679489652,0.196236038208008,0.220009689331055,False,-3.577457116930984,-0.00016941922508179906,-0.5901998802678499
-3.4790408206431374,-0.6415999905601417,0.16056632679489646,0.18741378784179702,0.220009689331055,False,-3.4790408206431374,-0.0015887364634034826,-0.6415999905601417
-3.299363434141532,-0.6048505768300192,0.20886632679489647,0.17825088500976602,0.220009689331055,False,-3.299363434141532,-0.003069707733777421,-0.6048505768300192
-3.1385239400688754,-0.5281998256704457,0.24421632679489647,0.170177993774414,0.220009689331055,False,-3.1385239400688754,-0.004497526686633197,-0.5281998256704457
-2.9314172747201144,-0.388799526549616,0.28249632679489656,0.161049118041992,0.220009689331055,False,-2.9314172747201144,-0.0058668555055924184,-0.388799526549616
-2.7178173427632237,-0.32774968665989324,0.3035863267948966,0.147492141723633,0.220009689331055,False,-2.7178173427632237,-0.006502300952257297,-0.32774968665989324
-2.5316945652501004,-0.43149990928295257,0.3360863267948966,0.136932601928711,0.220009689331055,False,-2.5316945652501004,-0.0074193696965577345,-0.43149990928295257
-2.378265953125915,-0.365950348997127,0.3782063267948965,0.128331756591797,0.220009689331055,False,-2.378265953125915,-0.009062484895756198,-0.365950348997127
-2.249857858476691,-0.3035499079597219,0.4157563267948965,0.118947448730469,0.220009689331055,False,-2.249857858476691,-0.010355995536130732,-0.3035499079597219
-2.042158919529434,-0.2994998992687208,0.45982632679489654,0.110091094970703,0.220009689331055,False,-2.042158919529434,-0.011912990428965866,-0.2994998992687208
-1.9186777508591155,-0.3037998879919277,0.4972163267948966,0.10464111328125,0.220009689331055,False,-1.9186777508591155,-0.01365015630955831,-0.3037998879919277
-1.7958479081208245,-0.33404995290130035,0.5324063267948966,0.09796478271484381,0.220009689331055,False,-1.7958479081208245,-0.015198939058532578,-0.33404995290130035
-1.7095853271084902,-0.3311503158094764,0.5704063267948967,0.09225921630859381,0.220009689331055,False,-1.7095853271084902,-0.016353351379509502,-0.3311503158094764
-1.5851610476610982,-0.3888997301354946,0.6034873267948966,0.08478240966796881,0.220009689331055,False,-1.5851610476610982,-0.017773278662879297,-0.3888997301354946
-1.4768765472067453,-0.3795497100720402,0.6322713267948965,0.0786170196533203,0.220009689331055,False,-1.4768765472067453,-0.019218791488815914,-0.3795497100720402
-1.376927342020509,-0.29744992538777737,0.6588013267948966,0.0728945159912109,0.220009689331055,False,-1.376927342020509,-0.02059891755255024,-0.29744992538777737
-1.2583157273024437,-0.2470998173485386,0.6802923267948966,0.0654006958007812,0.220009689331055,False,-1.2583157273024437,-0.02074122098466726,-0.2470998173485386
-1.1098064601867426,-0.25865024666838554,0.7072633267948966,0.0578046417236328,0.220009689331055,False,-1.1098064601867426,-0.021926573930170553,-0.25865024666838554
-0.9672928336771769,-0.26435007466191074,0.7268863267948965,0.0512305450439453,0.220009689331055,False,-0.9672928336771769,-0.023689286597671652,-0.26435007466191074
-0.8789821831516709,-0.20769995310342715,0.7441343267948966,0.0457463836669922,0.220009689331055,False,-0.8789821831516709,-0.024504060891117112,-0.20769995310342715
-0.8031472501310232,-0.18820000424427796,0.7569183267948966,0.0414544677734375,0.220009689331055,False,-0.8031472501310232,-0.024091351934442378,-0.18820000424427796
